"hourly_timestamp","pm1","pm10","pm25","co","no","no2","o3","country"
2024-01-01 03:00:00,86.692,127.844833333333,89.7723333333333,1552.84533333333,1.42983333333333,30.5783333333333,-0.5275,"Uganda"
2024-01-01 04:00:00,69.3991666666667,106.2185,71.7645,1193.2275,1.43433333333333,29.6685,-1.20166666666667,"Uganda"
2024-01-01 05:00:00,67.6481481481482,96.4146296296296,69.7555555555556,1067.22981481481,1.42055555555556,27.2716666666667,-1.10611111111111,"Uganda"
2024-01-01 06:00:00,58.1675,86.5725,60.01,NA,NA,NA,NA,"Uganda"
2024-01-01 07:00:00,64.1425,84.7625,66.0925,NA,NA,NA,NA,"Uganda"
2024-01-01 08:00:00,106.895,156.24,110.963333333333,NA,NA,NA,NA,"Uganda"
2024-01-01 09:00:00,119.932264150943,152.518867924528,123.087169811321,NA,NA,NA,NA,"Uganda"
2024-01-01 10:00:00,108.929833333333,128.866166666667,111.3175,1441.13403846154,1.78961538461538,4.87269230769231,21.1648076923077,"Uganda"
2024-01-01 11:00:00,88.471,108.091833333333,90.5485,1156.20033333333,1.88983333333333,7.91433333333333,25.918,"Uganda"
2024-01-01 12:00:00,81.721,101.655666666667,83.6545,992.03,1.94916666666667,5.86416666666667,30.4895,"Uganda"
2024-01-01 13:00:00,73.3593333333333,91.114,74.9765,745.950166666667,2.449,5.6235,36.1663333333333,"Uganda"
2024-01-01 14:00:00,75.3405,95.5761666666667,76.9776666666667,779.8555,2.744,6.176,41.1143333333333,"Uganda"
2024-01-01 15:00:00,78.4605,100.651166666667,80.2455,675.099333333333,2.95216666666667,5.11516666666667,45.0071666666667,"Uganda"
2024-01-01 16:00:00,79.3051666666667,96.031,81.014,546.348666666667,2.68133333333333,4.93033333333333,48.4871666666667,"Uganda"
2024-01-01 17:00:00,49.9958333333333,72.171,51.5345,529.711666666667,2.49733333333333,5.88533333333333,42.8363333333333,"Uganda"
2024-01-01 18:00:00,43.4095,65.8305,44.8615,664.086,2.06383333333333,9.59566666666667,33.2041666666667,"Uganda"
2024-01-01 19:00:00,41.9536666666667,62.1298333333333,43.2846666666667,820.738666666667,1.7985,26.57,20.5506666666667,"Uganda"
2024-01-01 20:00:00,56.1066666666667,91.6586666666667,58.0171666666667,1298.747,1.7615,29.509,11.2268333333333,"Uganda"
2024-01-01 21:00:00,59.4608333333333,112.7125,61.9643333333333,1595.02416666667,1.72616666666667,9.05233333333333,4.03083333333333,"Uganda"
2024-01-01 22:00:00,77.3736666666667,164.867166666667,80.8961666666667,1996.94583333333,2.53266666666667,7.653,1.78033333333333,"Uganda"
2024-01-01 23:00:00,71.1453333333333,143.697666666667,74.3728333333333,1937.09933333333,2.38966666666667,8.76616666666667,0.432666666666667,"Uganda"
2024-01-02,87.6268333333333,173.1805,91.8275,2361.26,8.77633333333333,7.68366666666667,-1.26833333333333,"Uganda"
2024-01-02 01:00:00,89.7793333333333,189.508666666667,94.4203333333333,2738.4425,18.2295,7.91283333333333,-2.53633333333333,"Uganda"
2024-01-02 02:00:00,78.5351666666667,145.479333333333,82.8358333333333,2354.59033333333,12.4013333333333,7.58516666666667,-2.37833333333333,"Uganda"
2024-01-02 03:00:00,54.415,109.167666666667,58.0591666666667,1898.41383333333,11.57,7.3685,-2.05916666666667,"Uganda"
2024-01-02 04:00:00,45.0024137931035,75.6155172413793,46.905,899.586,1.82466666666667,10.5986666666667,4.28533333333333,"Uganda"
2024-01-02 05:00:00,45.89,71.4486206896552,47.6603448275862,732.823636363636,1.71727272727273,14.8863636363636,2.08,"Uganda"
2024-01-02 06:00:00,47.5225,86.53375,49.715,NA,NA,NA,NA,"Uganda"
2024-01-02 07:00:00,75.7816666666667,186.858888888889,79.8463888888889,NA,NA,NA,NA,"Uganda"
2024-01-02 08:00:00,62.365,127.115166666667,65.0318333333333,1369.72714285714,1.82892857142857,7.80857142857143,9.66035714285714,"Uganda"
2024-01-02 09:00:00,54.4291666666667,89.352,56.1465,837.383833333333,2.66966666666667,5.4105,18.3848333333333,"Uganda"
2024-01-02 10:00:00,33.0123333333333,52.7668333333333,34.2503333333333,517.8985,2.9245,6.96483333333333,24.8423333333333,"Uganda"
2024-01-02 11:00:00,33.8636666666667,49.3401666666667,34.9113333333333,392.618,2.89916666666667,5.29816666666667,28.738,"Uganda"
2024-01-02 12:00:00,22.7651666666667,39.2873333333333,23.7955,223.349833333333,2.475,4.7375,27.7555,"Uganda"
2024-01-02 13:00:00,20.9893333333333,58.6985,22.7795,366.7235,2.47683333333333,5.836,27.0573333333333,"Uganda"
2024-01-02 14:00:00,36.1748333333333,87.7873333333333,38.7645,934.014666666667,2.5855,15.5055,23.1333333333333,"Uganda"
2024-01-02 15:00:00,32.0145762711864,75.9071186440678,34.3976271186441,826.282711864407,2.67627118644068,8.18813559322034,27.3249152542373,"Uganda"
2024-01-02 16:00:00,21.3495,44.4328333333333,23.1945,760.389666666667,1.897,11.6533333333333,24.3831666666667,"Uganda"
2024-01-02 17:00:00,19.0868333333333,39.871,20.4721666666667,1401.804,1.88183333333333,6.19033333333333,9.26216666666667,"Uganda"
2024-01-02 18:00:00,56.8208333333333,86.2131666666667,59.2438333333333,3532.9425,18.2926666666667,6.97583333333333,6.09766666666667,"Uganda"
2024-01-02 19:00:00,85.9663333333333,157.8365,90.0675,4804.209,53.3418333333333,5.74133333333333,3.53433333333333,"Uganda"
2024-01-02 20:00:00,80.8368333333333,159.644666666667,84.7213333333333,4050.73166666667,30.9261666666667,4.90916666666667,0.685833333333333,"Uganda"
2024-01-02 21:00:00,79.624,155.190333333333,83.1991666666667,3134.50483333333,5.32383333333333,4.90116666666667,-1.9545,"Uganda"
2024-01-02 22:00:00,65.3535,120.102666666667,68.0685,2065.66866666667,2.22733333333333,8.00783333333333,-4.00333333333333,"Uganda"
2024-01-02 23:00:00,34.041,74.4836666666667,35.8221666666667,792.324666666667,1.67666666666667,16.8318333333333,-1.2115,"Uganda"
2024-01-03,32.8583333333333,64.9985,34.6133333333333,638.5505,1.69483333333333,17.5241666666667,0.166666666666667,"Uganda"
2024-01-03 01:00:00,29.7626666666667,59.7471666666667,31.3946666666667,534.785166666667,1.717,17.7788333333333,1.329,"Uganda"
2024-01-03 02:00:00,32.3496666666667,58.61,34.0861666666667,538.508666666667,1.66683333333333,16.0718333333333,4.101,"Uganda"
2024-01-03 03:00:00,22.43,33.0213333333333,23.6076666666667,343.4255,1.60283333333333,13.8915,8.53933333333333,"Uganda"
2024-01-03 04:00:00,24.7898333333333,35.34,26.3338333333333,418.238333333333,1.39233333333333,8.68983333333333,3.19733333333333,"Uganda"
2024-01-03 05:00:00,30.1523333333333,43.4036666666667,31.6921666666667,373.962166666667,1.41316666666667,8.45466666666667,11.2076666666667,"Uganda"
2024-01-03 06:00:00,32.2778333333333,44.7618333333333,33.5588333333333,469.006666666667,1.4245,8.39316666666667,9.77783333333333,"Uganda"
2024-01-03 07:00:00,33.9225,44.282,34.8725,725.299166666667,1.362,9.71716666666667,7.4605,"Uganda"
2024-01-03 08:00:00,34.6908474576271,45.114406779661,35.3916949152542,1135.02101694915,1.55593220338983,18.7616949152542,5.66610169491525,"Uganda"
2024-01-03 09:00:00,48.4953333333333,80.0313333333333,49.711,1326.8885,1.76433333333333,8.45466666666667,7.06933333333333,"Uganda"
2024-01-03 10:00:00,62.3513333333333,113.174833333333,64.241,1542.502,1.77166666666667,24.5731666666667,8.98283333333333,"Uganda"
2024-01-03 11:00:00,89.0121666666667,143.844333333333,91.32,1821.4885,1.759,17.9751666666667,13.8798333333333,"Uganda"
2024-01-03 12:00:00,87.7916666666667,148.354666666667,90.2698333333333,1688.98,1.92666666666667,14.3758333333333,18.4701666666667,"Uganda"
2024-01-03 13:00:00,51.4853333333333,83.717,53.335,776.6595,1.99933333333333,5.5155,23.1618333333333,"Uganda"
2024-01-03 14:00:00,44.494,74.542,46.2106666666667,518.9175,2.8675,4.25033333333333,26.6245,"Uganda"
2024-01-03 15:00:00,42.8298333333333,71.6983333333333,44.5153333333333,472.044166666667,2.825,3.536,30.4613333333333,"Uganda"
2024-01-03 16:00:00,36.447,65.988,38.2345,523.392,2.675,6.1525,29.2203333333333,"Uganda"
2024-01-03 17:00:00,45.759,91.7841666666667,48.1453333333333,711.214833333333,2.67883333333333,6.7855,30.8823333333333,"Uganda"
